"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AJ1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","REM","EQD"
"31285099999","2024-03-11T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,9","050000,1,9,9","-0147,1","-0174,1","10154,1",,,"0045,9,1,004500,9,9",,,"0,1,99,9","0,1,99,9","99,9,+03000,1,02,1",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,03000,1,99,9,99,9","23,9","120,N,-0159,1","99999,9,10071,1","8,1,004,1,+999,9",,"SYN004BUFR",
"31285099999","2024-03-12T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0115,1","-0159,1","10148,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10067,1","7,1,004,1,+999,9",,"SYN05431285 42999 12302 11115 21159 30067 40148 57004 80001=","Q01    003SCCGA1"
"31285099999","2024-03-12T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","180,1,N,0030,1","22000,1,9,N","050000,1,9,9","-0055,1","-0137,1","10132,1",,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10052,1","7,1,015,1,+999,9",,"SYN05431285 42699 11803 11055 21137 30052 40132 57015 81100=",
"31285099999","2024-03-12T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0022,1","-0129,1","10114,1",,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10036,1","7,1,016,1,+999,9",,"SYN05431285 42699 12302 11022 21129 30036 40114 57016 81100=",
"31285099999","2024-03-12T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0064,1","-0158,1","10112,1","12,0000,9,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,M,-0015,1","99999,9,10033,1","7,1,003,1,+999,9",,"SYN07031285 12999 22301 11064 21158 30033 40112 57003 60002 80001 333 11015=","Q01    003SCCGA1"
"31285099999","2024-03-12T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","050000,1,9,9","-0159,1","-0186,1","10114,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10032,1","7,1,001,1,+999,9",,"SYN05431285 42999 20000 11159 21186 30032 40114 57001 80001=","Q01    003SCCGA1"
"31285099999","2024-03-12T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0187,1","-0199,1","10116,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10032,1","4,1,000,1,+999,9",,"SYN05431285 42999 22301 11187 21199 30032 40116 54000 80001=","Q01    003SCCGA1"
"31285099999","2024-03-12T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0199,1","-0205,1","10118,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10034,1","3,1,002,1,+999,9",,"SYN05431285 42999 22301 11199 21205 30034 40118 53002 80001=","Q01    003SCCGA1"
"31285099999","2024-03-12T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","050000,1,9,9","-0231,1","-0238,1","10132,1","12,0000,9,1",,"0044,3,1,004400,9,9",,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0234,1","99999,9,10047,1","2,1,013,1,+999,9",,"SYN07631285 12999 20000 11231 21238 30047 40132 52013 60002 82031 333 21234 47044=",
"31285099999","2024-03-13T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0117,2","-0152,1","10127,1",,,,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10046,1","8,1,001,1,+999,9",,"SYN05431285 42699 32301 11117 21152 30046 40127 58001 81101=",
"31285099999","2024-03-13T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,9","050000,1,9,9","-0025,1","-0103,1","10110,1",,,,,,"0,1,99,9","0,1,99,9","01,1,+01250,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10032,1","7,1,014,1,+999,9",,"SYN004BUFR",
"31285099999","2024-03-13T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","050000,1,9,9","+0006,1","-0100,1","10098,1",,,,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10020,1","7,1,012,1,+999,9",,"SYN05431285 42699 40000 10006 21100 30020 40098 57012 81109=",
"31285099999","2024-03-13T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0040,1","-0108,1","10101,1","12,0000,9,1",,,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,01250,1,99,9,99,9",,"240,M,+0010,1","99999,9,10022,1","3,1,002,1,+999,9",,"SYN07031285 12699 50501 11040 21108 30022 40101 53002 60002 81109 333 10010=",
"31285099999","2024-03-13T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0088,1","-0112,1","10112,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10031,1","2,1,009,1,+999,9",,"SYN05431285 42999 50501 11088 21112 30031 40112 52009 82039=",
"31285099999","2024-03-13T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,9","050000,1,9,9","-0115,1","-0128,1","10111,1",,,,,,"0,1,99,9","0,1,99,9","02,1,+03000,1,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,03000,1,99,9,99,9",,,"99999,9,10030,1","8,1,001,1,+999,9",,"SYN004BUFR",
"31285099999","2024-03-13T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,9","050000,1,9,9","-0140,1","-0146,1","10111,1",,,,,,"0,1,99,9","0,1,99,9","02,1,+03000,1,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,03000,1,99,9,99,9",,,"99999,9,10029,1","7,1,001,1,+999,9",,"SYN004BUFR",
"31285099999","2024-03-13T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","020000,1,9,9","-0145,1","-0151,1","10113,1","12,0000,2,1",,"0044,3,1,004400,9,9","7,1,02,1","2,1,02,1",,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0149,1","99999,9,10031,1","3,1,002,1,+999,9","70,1","SYN08231285 11998 80000 11145 21151 30031 40113 53002 69902 77072 82036 333 21149 47044=",
"31285099999","2024-03-14T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0084,1","-0103,1","10115,1",,,,"7,1,02,1","2,1,02,1",,,"02,1,+99999,9,05,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10034,1","2,1,003,1,+999,9","02,1","SYN06031285 41999 60501 11084 21103 30034 40115 52003 70272 82029=",
"31285099999","2024-03-14T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0007,1","-0081,1","10105,1",,,,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10027,1","8,1,007,1,+999,9",,"SYN05431285 42599 60701 11007 21081 30027 40105 58007 83439=",
"31285099999","2024-03-14T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0010,1","-0090,1","10100,1",,,,,,,,"04,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10022,1","7,1,005,1,+999,9",,"SYN05431285 42599 61802 11010 21090 30022 40100 57005 84939=",
"31285099999","2024-03-14T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0027,1","-0097,1","10102,1","12,0000,2,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,"240,M,-0003,1","99999,9,10024,1","3,1,002,1,+999,9",,"SYN07031285 12599 52001 11027 21097 30024 40102 53002 69902 82439 333 11003=",
"31285099999","2024-03-14T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0119,1","-0139,1","10116,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10035,1","2,1,011,1,+999,9",,"SYN05431285 42999 32001 11119 21139 30035 40116 52011 82049=",
"31285099999","2024-03-14T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0164,1","-0170,1","10124,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10042,1","2,1,007,1,+999,9",,"SYN05431285 42999 32001 11164 21170 30042 40124 52007 82049=",
"31285099999","2024-03-14T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0160,1","-0166,1","10134,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10051,1","2,1,009,1,+999,9",,"SYN05431285 42999 32001 11160 21166 30051 40134 52009 82049=",
"31285099999","2024-03-14T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,9","050000,1,9,9","-0170,1","-0177,1","10145,1",,,"0044,9,1,004400,9,9",,,"0,1,99,9","0,1,99,9","01,1,+03000,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,03000,1,99,9,99,9","23,9","120,N,-0176,1","99999,9,10062,1","2,1,011,1,+999,9",,"SYN004BUFR",
"31285099999","2024-03-15T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0103,1","-0131,1","10154,1",,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10073,1","2,1,011,1,+999,9",,"SYN05431285 42699 12302 11103 21131 30073 40154 52011 81100=",
"31285099999","2024-03-15T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0032,1","-0110,1","10139,1",,,,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,01,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10059,1","8,1,014,1,+999,9",,"SYN05431285 42699 22002 11032 21110 30059 40139 58014 81209=",
"31285099999","2024-03-15T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,9","050000,1,9,9","-0009,1","-0139,1","10135,1",,,,,,"0,1,99,9","0,1,99,9","01,1,+01250,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10057,1","7,1,002,1,+999,9",,"SYN004BUFR",
"31285099999","2024-03-15T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0036,1","-0151,1","10150,1","12,0000,9,1",,,,,,,"01,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,99999,9,99,9,99,9",,"240,M,-0003,1","99999,9,10070,1","3,1,013,1,+999,9",,"SYN07031285 12999 23202 11036 21151 30070 40150 53013 60002 81061 333 11003=",
"31285099999","2024-03-15T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0144,1","-0187,1","10166,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10083,1","2,1,013,1,+999,9",,"SYN05431285 42999 13201 11144 21187 30083 40166 52013 80001=","Q01    003SCCGA1"
"31285099999","2024-03-15T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0192,1","-0211,1","10169,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10084,1","2,1,001,1,+999,9",,"SYN05431285 42999 13201 11192 21211 30084 40169 52001 80001=","Q01    003SCCGA1"
"31285099999","2024-03-15T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0127,1","-0179,1","10170,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10087,1","2,1,003,1,+999,9",,"SYN05431285 42999 12501 11127 21179 30087 40170 52003 80001=","Q01    003SCCGA1"
"31285099999","2024-03-15T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0166,1","-0200,1","10194,1","12,0000,9,1",,"0044,3,1,004400,9,9",,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0197,1","99999,9,10111,1","2,1,024,1,+999,9",,"SYN07631285 12999 62001 11166 21200 30111 40194 52024 60002 80005 333 21197 47044=","Q01    003SCCGA1"
"31285099999","2024-03-16T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0124,1","-0176,1","10202,1",,,,,,,,"04,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9",,,"99999,9,10121,1","2,1,010,1,+999,9",,"SYN05431285 42999 42301 11124 21176 30121 40202 52010 84030=",
"31285099999","2024-03-16T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","290,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0040,1","-0146,1","10190,1",,,,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10110,1","8,1,011,1,+999,9",,"SYN05431285 42699 22902 11040 21146 30110 40190 58011 81101=",
"31285099999","2024-03-16T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0038,1","-0155,1","10184,1",,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,10104,1","7,1,006,1,+999,9",,"SYN05431285 42699 23202 11038 21155 30104 40184 57006 82100=",
"31285099999","2024-03-16T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,N","050000,1,9,9","-0068,1","-0166,1","10186,1","12,0000,9,1",,,,,,,"01,1,+01250,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,"240,M,-0033,1","99999,9,10106,1","3,1,002,1,+999,9",,"SYN07031285 12699 13202 11068 21166 30106 40186 53002 60002 81400 333 11033=",
"31285099999","2024-03-16T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","050000,1,9,9","-0164,1","-0198,1","10195,1",,,,,,,,"01,1,+01250,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10112,1","2,1,006,1,+999,9",,"SYN05431285 42699 13201 11164 21198 30112 40195 52006 81400=",
"31285099999","2024-03-16T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0216,1","-0222,1","10197,1",,,,,,,,,,,,,,,"99999,9,10112,1","4,1,000,1,+999,9",,"SYN04831285 42999 03201 11216 21222 30112 40197 54000=",
"31285099999","2024-03-16T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0245,1","-0252,1","10193,1",,,,,,,,,,,,,,,"99999,9,10107,1","8,1,005,1,+999,9",,"SYN04831285 42999 00201 11245 21252 30107 40193 58005=",
"31285099999","2024-03-16T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0215,1","-0221,1","10193,1","12,0000,9,1",,"0044,3,1,004400,9,9",,,,,,,,,,"23,9","240,N,-0250,1","99999,9,10108,1","3,1,001,1,+999,9",,"SYN07031285 12999 00000 11215 21221 30108 40193 53001 60002 333 21250 47044=",
"31285099999","2024-03-17T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","250,1,N,0030,1","22000,1,9,N","050000,1,9,9","-0136,1","-0179,1","10185,1",,,,,,,,"99,9,+99999,9,01,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10102,1","8,1,006,1,+999,9",,"SYN05431285 42999 22503 11136 21179 30102 40185 58006 80009=","Q01    003SCCGA1"
"31285099999","2024-03-17T03:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","180,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0061,1","-0153,1","10163,1",,,,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10083,1","7,1,019,1,+999,9",,"SYN05431285 42599 61803 11061 21153 30083 40163 57019 83549=",
"31285099999","2024-03-17T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","290,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0043,1","-0145,1","10150,1",,,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10070,1","7,1,013,1,+999,9",,"SYN05431285 42599 62903 11043 21145 30070 40150 57013 82549=",
"31285099999","2024-03-17T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0060,1","-0158,1","10147,1","12,0000,9,1",,,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,"240,M,-0037,1","99999,9,10067,1","7,1,003,1,+999,9",,"SYN07031285 12599 63201 11060 21158 30067 40147 57003 60002 83549 333 11037=",
"31285099999","2024-03-17T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0125,1","-0160,1","10148,1",,,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10067,1","4,1,000,1,+999,9",,"SYN05431285 42599 63201 11125 21160 30067 40148 54000 82539=",
"31285099999","2024-03-17T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0143,1","-0170,1","10148,1",,,,,,,,"04,1,+99999,9,05,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,99999,9,99,9,99,9",,,"99999,9,10065,1","8,1,002,1,+999,9",,"SYN05431285 42999 80000 11143 21170 30065 40148 58002 84026=",
"31285099999","2024-03-17T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0030,1","99999,9,9,N","050000,1,9,9","-0112,1","-0165,1","10142,1",,,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,,"99999,9,10061,1","7,1,004,1,+999,9",,"SYN05431285 42999 82303 11112 21165 30061 40142 57004 8807/=",
"31285099999","2024-03-17T21:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0134,1","-0177,1","10149,1","12,0000,9,1",,"0044,3,1,004400,9,9",,,,,"05,1,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,99999,9,99,9,99,9","23,9","240,N,-0148,1","99999,9,10066,1","3,1,005,1,+999,9",,"SYN07631285 12999 82002 11134 21177 30066 40149 53005 60002 85077 333 21148 47044=",
"31285099999","2024-03-18T00:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0107,1","-0160,1","10143,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,10062,1","8,1,004,1,+999,9",,"SYN05431285 42999 82302 11107 21160 30062 40143 58004 82088=",
"31285099999","2024-03-18T06:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","050000,1,9,9","-0040,1","-0123,1","10127,1",,,,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,10048,1","3,1,001,1,+999,9",,"SYN05431285 42699 71802 11040 21123 30048 40127 53001 81145=",
"31285099999","2024-03-18T09:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0054,1","-0119,1","10138,1","12,0000,9,1",,,,,,,"05,1,+99999,9,05,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,99999,9,99,9,99,9",,"240,M,-0033,1","99999,9,10058,1","2,1,010,1,+999,9",,"SYN07031285 12999 82001 11054 21119 30058 40138 52010 60002 85025 333 11033=",
"31285099999","2024-03-18T12:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","050000,1,9,9","-0086,1","-0105,1","10149,1",,,,,,,,"06,1,+99999,9,05,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,99999,9,99,9,99,9",,,"99999,9,10068,1","2,1,010,1,+999,9",,"SYN05431285 42999 82301 11086 21105 30068 40149 52010 86027=",
"31285099999","2024-03-18T15:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,9","020000,1,9,9","-0105,1","-0112,1","10154,1",,,,"7,1,99,9","2,1,99,9",,,"06,1,+03000,1,05,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,03000,1,99,9,99,9",,,"99999,9,10073,1","2,1,005,1,+999,9","71,1","SYN004BUFR",
"31285099999","2024-03-18T18:00:00","4","54.5","134.4166666","62.0","UDSKOE, RS","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","050000,1,9,9","-0131,1","-0137,1","10162,1",,,,"7,1,02,1","2,1,02,1",,,"06,1,+99999,9,05,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,99999,9,99,9,99,9",,,"99999,9,10079,1","2,1,006,1,+999,9","02,1","SYN06031285 41999 80000 11131 21137 30079 40162 52006 70272 86021=",
