"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AU1","AU2","AW1","AW2","AX1","AX2","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72484653123","2024-03-08T18:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0161,5","-0056,5","10221,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,09423,5",,,,,,"0113,5",,,,,"MET09903/08/24 10:53:02 METAR KVGT 081853Z 32012G22KT 10SM CLR 16/M06 A3015 RMK AO2 SLP221 T01611056 (AR)",
"72484653123","2024-03-08T19:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0172,5","-0078,5","10215,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,09420,5",,,,,,"0134,5","4,99,0139,1,340",,,,"MET11703/08/24 11:53:02 METAR KVGT 081953Z 32018G26KT 10SM CLR 17/M08 A3014 RMK AO2 PK WND 34027/1930 SLP215 T01721078 (CT)",
"72484653123","2024-03-08T20:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0183,5","-0094,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10196,5,09410,5","8,9,012,9,+999,9",,,,,"0134,5","4,99,0139,1,320",,,,"MET12303/08/24 12:53:02 METAR KVGT 082053Z 32015G26KT 10SM CLR 18/M09 A3011 RMK AO2 PK WND 32027/2040 SLP207 T01831094 58012 (CT)",
"72484653123","2024-03-08T21:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","310,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0189,5","-0100,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,09407,5",,,,,,"0134,5","4,99,0149,1,330",,,,"MET11703/08/24 13:53:02 METAR KVGT 082153Z 31018G26KT 10SM CLR 19/M10 A3010 RMK AO2 PK WND 33029/2118 SLP203 T01891100 (PS)",
"72484653123","2024-03-08T22:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","330,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0189,5","-0106,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10190,5,09404,5",,,,,,"0118,5",,,,,"MET09903/08/24 14:53:02 METAR KVGT 082253Z 33017G23KT 10SM CLR 19/M11 A3009 RMK AO2 SLP200 T01891106 (PS)",
"72484653123","2024-03-08T23:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","310,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0189,5","-0117,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0194,1","060,N,+0150,1",,,,,,,,,"10190,5,09404,5","6,9,008,9,+999,9",,,,,"0103,5","4,99,0133,1,320",,,,"MET13503/08/24 15:53:02 METAR KVGT 082353Z 31015G20KT 10SM CLR 19/M12 A3009 RMK AO2 PK WND 32026/2325 SLP199 T01891117 10194 20150 56008 (PS)",
"72484653123","2024-03-09T00:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","020,5,V,0036,5","22000,5,9,N","016093,5,N,5","+0183,5","-0128,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10190,5,09404,5",,,,,,,,,,,"MET09103/08/24 16:53:01 METAR KVGT 090053Z 02007KT 10SM CLR 18/M13 A3009 RMK AO2 SLP202 T01831128",
"72484653123","2024-03-09T01:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","330,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0172,5","-0133,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,09407,5",,,,,,,,,,,"MET09103/08/24 17:53:01 METAR KVGT 090153Z 33005KT 10SM CLR 17/M13 A3010 RMK AO2 SLP205 T01721133",
"72484653123","2024-03-09T02:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0167,5","-0117,5","10208,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10196,5,09410,5","3,9,006,9,+999,9",,,,,,,,,,"MET09703/08/24 18:53:01 METAR KVGT 090253Z 00000KT 10SM CLR 17/M12 A3011 RMK AO2 SLP208 T01671117 53006",
"72484653123","2024-03-09T03:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","040,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0150,5","-0111,5","10212,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,09413,5",,,,,,,,,,,"MET09103/08/24 19:53:02 METAR KVGT 090353Z 04007KT 10SM CLR 15/M11 A3012 RMK AO2 SLP212 T01501111",
"72484653123","2024-03-09T04:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","080,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0133,5","-0094,5","10218,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,09420,5",,,,,,,,,,,"MET09103/08/24 20:53:02 METAR KVGT 090453Z 08008KT 10SM CLR 13/M09 A3014 RMK AO2 SLP218 T01331094",
"72484653123","2024-03-09T05:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0122,5","-0094,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0189,1","060,N,+0122,1",,,,,,,,,"10210,5,09423,5","3,9,013,9,+999,9",,,,,,,,,,"MET10903/08/24 21:53:02 METAR KVGT 090553Z 07009KT 10SM CLR 12/M09 A3015 RMK AO2 SLP223 T01221094 10189 20122 53013",
"72484653123","2024-03-09T06:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0117,5","-0100,5","10226,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10213,5,09426,5",,,,,,,,,,,"MET09103/08/24 22:53:02 METAR KVGT 090653Z 13008KT 10SM CLR 12/M10 A3016 RMK AO2 SLP226 T01171100",
"72484653123","2024-03-09T07:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0106,5","-0094,5","10230,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0194,1","240,N,+0106,1",,,,,,,,,"10217,5,09429,5",,,,,,,,,,,"MET10103/08/24 23:53:02 METAR KVGT 090753Z 00000KT 10SM CLR 11/M09 A3017 RMK AO2 SLP230 T01061094 401940106",
"72484653123","2024-03-09T07:59:00","6","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","SOD  ","KVGT ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0194,5","240,N,+0100,5",,,,,,,,,,,"09407,4,10163,4",,,,,,"1,24,01475,330,9999,5","2,24,01118,320,9999,5","3,24,00572,999,9999,5","SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:27.780 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:0009 PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.8 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72484653123","2024-03-09T08:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","-0089,5","10234,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10220,5,09432,5","1,9,010,9,+999,9",,,,,,,,,,"MET09703/09/24 00:53:02 METAR KVGT 090853Z 00000KT 10SM CLR 09/M09 A3018 RMK AO2 SLP234 T00891089 51010",
"72484653123","2024-03-09T09:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","220,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0089,5","-0089,5","10233,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10220,5,09432,5",,,,,,,,,,,"MET09103/09/24 01:53:02 METAR KVGT 090953Z 22005KT 10SM CLR 09/M09 A3018 RMK AO2 SLP233 T00891089",
"72484653123","2024-03-09T10:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","230,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0078,5","-0083,5","10235,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10220,5,09432,5",,,,,,,,,,,"MET09103/09/24 02:53:02 METAR KVGT 091053Z 23003KT 10SM CLR 08/M08 A3018 RMK AO2 SLP235 T00781083",
"72484653123","2024-03-09T11:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","340,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0072,5","-0083,5","10238,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0122,1","060,N,+0072,1",,,,,,,,,"10224,5,09436,5","3,9,003,9,+999,9",,,,,,,,,,"MET10903/09/24 03:53:02 METAR KVGT 091153Z 34005KT 10SM CLR 07/M08 A3019 RMK AO2 SLP238 T00721083 10122 20072 53003",
"72484653123","2024-03-09T12:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0072,5","-0083,5","10241,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10227,5,09439,5",,,,,,,,,,,"MET09103/09/24 04:53:02 METAR KVGT 091253Z 00000KT 10SM CLR 07/M08 A3020 RMK AO2 SLP241 T00721083",
"72484653123","2024-03-09T13:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0067,5","-0078,5","10242,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10227,5,09439,5",,,,,,,,,,,"MET09603/09/24 05:53:02 METAR KVGT 091353Z 32004KT 10SM CLR 07/M08 A3020 RMK AO2 SLP242 T00671078 (CT)",
"72484653123","2024-03-09T14:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0067,5","-0078,5","10252,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10237,5,09448,5","3,9,011,9,+999,9",,,,,,,,,,"MET10203/09/24 06:53:02 METAR KVGT 091453Z 00000KT 10SM CLR 07/M08 A3023 RMK AO2 SLP252 T00671078 53011 (PS)",
"72484653123","2024-03-09T15:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","160,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0094,5","-0083,5","10254,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10240,5,09451,5",,,,,,,,,,,"MET09603/09/24 07:53:02 METAR KVGT 091553Z 16003KT 10SM CLR 09/M08 A3024 RMK AO2 SLP254 T00941083 (PS)",
"72484653123","2024-03-09T16:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0111,5","-0094,5","10253,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10237,5,09448,5",,,,,,,,,,,"MET09603/09/24 08:53:02 METAR KVGT 091653Z 00000KT 10SM CLR 11/M09 A3023 RMK AO2 SLP253 T01111094 (CT)",
"72484653123","2024-03-09T17:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","160,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0133,5","-0106,5","10250,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0133,1","060,N,+0061,1",,,,,,,,,"10237,5,09448,5","0,9,000,9,+999,9",,,,,,,,,,"MET11403/09/24 09:53:02 METAR KVGT 091753Z 16006KT 10SM CLR 13/M11 A3023 RMK AO2 SLP250 T01331106 10133 20061 50000 (CT)",
"72484653123","2024-03-09T18:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","-0117,5","10241,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10227,5,09439,5",,,,,,,,,,,"MET09603/09/24 10:53:02 METAR KVGT 091853Z 00000KT 10SM CLR 14/M12 A3020 RMK AO2 SLP241 T01441117 (PS)",
"72484653123","2024-03-09T19:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0161,5","-0111,5","10230,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10217,5,09429,5",,,,,,,,,,,"MET09603/09/24 11:53:02 METAR KVGT 091953Z VRB06KT 10SM CLR 16/M11 A3017 RMK AO2 SLP230 T01611111 (PS)",
"72484653123","2024-03-09T20:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0167,5","-0100,5","10220,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,09420,5","8,9,027,9,+999,9",,,,,,,,,,"MET10203/09/24 12:53:02 METAR KVGT 092053Z 18005KT 10SM CLR 17/M10 A3014 RMK AO2 SLP220 T01671100 58027 (CT)",
"72484653123","2024-03-09T21:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0178,5","-0094,5","10213,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,09413,5",,,,,,,,,,,"MET09603/09/24 13:53:02 METAR KVGT 092153Z      KT 10SM CLR 18/M09 A3012 RMK AO2 SLP213 T01781094 (CT)",
"72484653123","2024-03-09T22:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0189,5","-0094,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,09407,5",,,,,,,,,,,"MET09603/09/24 14:53:02 METAR KVGT 092253Z      KT 10SM CLR 19/M09 A3010 RMK AO2 SLP207 T01891094 (SA)",
"72484653123","2024-03-09T23:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0178,5","-0100,5","10196,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0189,1","060,N,+0128,1",,,,,,,,,"10183,5,09398,5","8,9,022,9,+999,9",,,,,,,,,,"MET11403/09/24 15:53:02 METAR KVGT 092353Z 00000KT 10SM CLR 18/M10 A3007 RMK AO2 SLP196 T01781100 10189 20128 58022 (CM)",
"72484653123","2024-03-10T00:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0178,5","-0094,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10183,5,09398,5",,,,,,,,,,,"MET09103/09/24 16:53:01 METAR KVGT 100053Z 06003KT 10SM CLR 18/M09 A3007 RMK AO2 SLP197 T01781094",
"72484653123","2024-03-10T01:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","-0100,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10183,5,09398,5",,,,,,,,,,,"MET09103/09/24 17:53:01 METAR KVGT 100153Z 13004KT 10SM CLR 17/M10 A3007 RMK AO2 SLP197 T01671100",
"72484653123","2024-03-10T02:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","-0100,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10186,5,09401,5","3,9,003,9,+999,9",,,,,,,,,,"MET09703/09/24 18:53:01 METAR KVGT 100253Z 00000KT 10SM CLR 16/M10 A3008 RMK AO2 SLP202 T01611100 53003",
"72484653123","2024-03-10T03:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","-0089,5","10204,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10190,5,09404,5",,,,,,,,,,,"MET09103/09/24 19:53:02 METAR KVGT 100353Z 00000KT 10SM CLR 15/M09 A3009 RMK AO2 SLP204 T01501089",
"72484653123","2024-03-10T04:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","280,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0128,5","-0067,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,09407,5",,,,,,,,,,,"MET09103/09/24 20:53:02 METAR KVGT 100453Z 28005KT 10SM CLR 13/M07 A3010 RMK AO2 SLP207 T01281067",
"72484653123","2024-03-10T05:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0117,5","-0061,5","10211,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0189,1","060,N,+0117,1",,,,,,,,,"10196,5,09410,5","3,9,010,9,+999,9",,,,,,,,,,"MET10903/09/24 21:53:02 METAR KVGT 100553Z 32003KT 10SM CLR 12/M06 A3011 RMK AO2 SLP211 T01171061 10189 20117 53010",
"72484653123","2024-03-10T06:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","310,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0100,5","-0061,5","10213,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,09413,5",,,,,,,,,,,"MET09103/09/24 22:53:02 METAR KVGT 100653Z 31005KT 10SM CLR 10/M06 A3012 RMK AO2 SLP213 T01001061",
"72484653123","2024-03-10T07:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0094,5","-0050,5","10210,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0189,1","240,N,+0061,1",,,,,,,,,"10196,5,09410,5",,,,,,,,,,,"MET10103/09/24 23:53:02 METAR KVGT 100753Z 32005KT 10SM CLR 09/M05 A3011 RMK AO2 SLP210 T00941050 401890061",
